postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2365,270.0,725.0,724.0,259.0,294.0,274.0,725.0,724.0,249.0,253.0,280.0,280.0,280.0,263.0,273.0,20.0,20.0,32.0,54.0,40.0,20.0,5.0,5.0,20.0,20.0,194.0,191.0,200.0,234.0,239.0,1646,606,152,219,512.0,166.0,170.0,72.0,35.0,599.0,1569.0,221.0,530.0,382.0,359.0,898.0,529.0,815.0,3726.0,3322.0,104.0,65.0,40.0,20.0,73.0,210.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2370,213.0,260.0,241.0,255.0,311.0,195.0,252.0,210.0,256.0,275.0,250.0,253.0,230.0,250.0,255.0,62.0,50.0,88.0,73.0,66.0,20.0,20.0,36.0,42.0,36.0,623.0,634.0,648.0,663.0,670.0,3576,1210,250,333,1066.0,347.0,270.0,145.0,58.0,1502.0,3386.0,423.0,947.0,781.0,744.0,1724.0,1144.0,1929.0,7683.0,6610.0,172.0,223.0,82.0,53.0,78.0,488.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2371,705.0,725.0,724.0,172.0,184.0,705.0,725.0,724.0,180.0,160.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,34.0,35.0,35.0,38.0,38.0,633,126,24,85,208.0,55.0,26.0,16.0,6.0,269.0,579.0,32.0,100.0,88.0,78.0,271.0,243.0,341.0,1155.0,1016.0,24.0,59.0,16.0,4.0,15.0,70.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2372,314.0,256.0,317.0,322.0,331.0,270.0,284.0,285.0,303.0,310.0,250.0,273.0,280.0,250.0,285.0,43.0,32.0,42.0,31.0,32.0,20.0,20.0,41.0,34.0,35.0,350.0,355.0,363.0,356.0,350.0,2300,727,168,244,774.0,190.0,161.0,69.0,35.0,1069.0,2303.0,219.0,532.0,387.0,326.0,1007.0,897.0,1383.0,4742.0,4156.0,98.0,162.0,92.0,25.0,44.0,200.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2380,390.0,339.0,322.0,421.0,335.0,330.0,341.0,310.0,417.0,323.0,320.0,340.0,350.0,360.0,360.0,132.0,129.0,101.0,137.0,125.0,46.0,20.0,56.0,52.0,52.0,1178.0,1200.0,1213.0,1240.0,1220.0,3855,2028,905,543,1304.0,561.0,506.0,221.0,99.0,1724.0,4416.0,797.0,1394.0,1149.0,1339.0,2429.0,1286.0,1980.0,10390.0,9337.0,260.0,142.0,88.0,64.0,183.0,1343.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2382,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,335.0,300.0,308.0,300.0,300.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,150.0,152.0,164.0,170.0,161.0,549,250,83,75,186.0,63.0,56.0,20.0,11.0,252.0,592.0,70.0,181.0,172.0,104.0,373.0,154.0,274.0,1322.0,1165.0,30.0,13.0,11.0,7.0,12.0,133.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2388,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,124.0,123.0,124.0,127.0,126.0,923,476,138,150,280.0,132.0,108.0,60.0,27.0,538.0,1150.0,228.0,397.0,269.0,316.0,673.0,356.0,439.0,2673.0,2239.0,40.0,52.0,22.0,14.0,22.0,427.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2390,350.0,316.0,357.0,400.0,362.0,336.0,320.0,370.0,385.0,350.0,345.0,300.0,350.0,300.0,350.0,80.0,81.0,77.0,67.0,69.0,20.0,20.0,35.0,49.0,49.0,816.0,822.0,826.0,827.0,818.0,3119,1835,620,441,1142.0,427.0,417.0,196.0,76.0,1465.0,3729.0,620.0,1200.0,961.0,1029.0,2192.0,1210.0,1543.0,8755.0,7714.0,179.0,120.0,65.0,53.0,132.0,958.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2400,231.0,226.0,224.0,286.0,298.0,207.0,198.0,200.0,250.0,300.0,280.0,270.0,250.0,245.0,255.0,96.0,106.0,155.0,80.0,112.0,20.0,20.0,36.0,57.0,44.0,917.0,930.0,991.0,983.0,992.0,3272,2179,663,471,1183.0,573.0,410.0,213.0,80.0,2051.0,4514.0,794.0,1357.0,1165.0,1285.0,2636.0,1215.0,1623.0,10083.0,8582.0,291.0,119.0,112.0,59.0,264.0,2050.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2402,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,230.0,450.0,450.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,87.0,86.0,88.0,88.0,87.0,792,304,70,112,267.0,70.0,72.0,45.0,12.0,338.0,803.0,120.0,215.0,189.0,157.0,397.0,247.0,477.0,1789.0,1617.0,37.0,22.0,12.0,6.0,20.0,134.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2404,705.0,725.0,724.0,233.0,211.0,705.0,725.0,724.0,255.0,188.0,450.0,450.0,450.0,450.0,250.0,5.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,20.0,20.0,98.0,95.0,94.0,93.0,100.0,933,270,43,102,323.0,67.0,49.0,27.0,16.0,413.0,891.0,74.0,182.0,140.0,112.0,424.0,266.0,643.0,1837.0,1628.0,24.0,33.0,15.0,12.0,14.0,93.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2420,480.0,528.0,533.0,500.0,448.0,420.0,440.0,446.0,403.0,409.0,330.0,350.0,360.0,368.0,410.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,229.0,234.0,240.0,247.0,246.0,1737,708,238,228,572.0,218.0,162.0,74.0,32.0,680.0,1735.0,193.0,482.0,405.0,327.0,986.0,651.0,985.0,4022.0,3650.0,59.0,101.0,39.0,21.0,27.0,215.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2421,705.0,725.0,724.0,749.0,760.5,705.0,725.0,724.0,640.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,31.0,20.0,33.0,35.0,37.0,664,398,178,126,245.0,95.0,110.0,43.0,17.0,195.0,710.0,106.0,271.0,230.0,161.0,509.0,272.0,281.0,1831.0,1702.0,35.0,38.0,23.0,12.0,16.0,58.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2422,385.0,409.0,402.0,436.0,435.0,345.0,333.0,368.0,387.0,400.0,283.0,280.0,300.0,320.0,318.0,38.0,37.0,40.0,20.0,20.0,20.0,20.0,32.0,45.0,36.0,439.0,448.0,449.0,449.0,446.0,2646,819,227,317,887.0,257.0,200.0,92.0,40.0,961.0,2429.0,260.0,593.0,470.0,357.0,1206.0,856.0,1591.0,5334.0,4858.0,101.0,196.0,91.0,32.0,44.0,386.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2423,526.0,526.0,549.0,653.0,438.0,483.0,468.0,545.0,550.0,400.0,370.0,345.0,370.0,450.0,450.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,20.0,20.0,154.0,154.0,160.0,162.0,155.0,1529,439,95,200,491.0,165.0,108.0,36.0,8.0,602.0,1415.0,113.0,282.0,249.0,212.0,739.0,572.0,793.0,2959.0,2667.0,86.0,170.0,72.0,16.0,20.0,159.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2425,705.0,725.0,724.0,545.0,760.5,705.0,725.0,724.0,543.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,69.0,70.0,74.0,75.0,74.0,778,322,122,120,248.0,101.0,74.0,40.0,21.0,244.0,725.0,90.0,247.0,175.0,123.0,514.0,267.0,371.0,1782.0,1640.0,50.0,66.0,34.0,16.0,18.0,104.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2427,538.0,725.0,533.0,565.0,608.0,535.0,725.0,529.0,567.0,640.0,375.0,350.0,330.0,410.0,400.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,37.0,40.0,279.0,278.0,281.0,283.0,282.0,1839,436,119,204,711.0,144.0,72.0,29.0,7.0,570.0,1533.0,80.0,216.0,191.0,136.0,563.0,625.0,1295.0,3113.0,2868.0,82.0,197.0,45.0,28.0,17.0,106.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2428,505.0,542.0,536.0,548.0,595.0,480.0,515.0,490.0,500.0,551.0,375.0,380.0,350.0,350.0,400.0,199.0,198.0,212.0,171.0,181.0,175.0,107.0,225.0,273.0,270.0,2384.0,2404.0,2428.0,2477.0,2449.0,12574,3725,951,1122,4281.0,1066.0,767.0,290.0,130.0,5164.0,11705.0,974.0,2279.0,1928.0,1655.0,4784.0,3758.0,8636.0,24012.0,21509.0,724.0,1408.0,447.0,239.0,287.0,1223.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2429,412.0,464.0,440.0,493.0,471.0,395.0,450.0,421.0,483.0,429.0,335.0,350.0,333.0,350.0,360.0,39.0,53.0,40.0,37.0,37.0,36.0,33.0,54.0,54.0,55.0,501.0,517.0,526.0,519.0,516.0,4845,1535,294,594,1487.0,508.0,391.0,173.0,92.0,1612.0,4262.0,453.0,1154.0,978.0,786.0,2277.0,1688.0,2380.0,9715.0,8781.0,232.0,388.0,178.0,76.0,79.0,481.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2430,414.0,435.0,449.0,497.0,501.0,366.0,415.0,425.0,450.0,465.0,350.0,340.0,350.0,350.0,350.0,234.0,246.0,228.0,209.0,180.0,187.0,135.0,227.0,215.0,221.0,2702.0,2759.0,2792.0,2821.0,2773.0,16680,5585,1281,1866,5273.0,1695.0,1376.0,630.0,282.0,5760.0,15011.0,1792.0,4135.0,3471.0,2880.0,7541.0,5221.0,8985.0,34017.0,30892.0,929.0,1453.0,623.0,315.0,463.0,2633.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2431,479.0,436.0,467.0,545.0,579.0,490.0,413.0,453.0,577.0,513.0,310.0,360.0,325.0,320.0,395.0,56.0,64.0,49.0,31.0,41.0,20.0,20.0,42.0,38.0,38.0,541.0,543.0,548.0,548.0,546.0,2743,856,202,254,965.0,236.0,148.0,75.0,33.0,1163.0,2622.0,211.0,468.0,382.0,334.0,1046.0,868.0,1830.0,5133.0,4668.0,132.0,230.0,86.0,24.0,64.0,266.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2439,705.0,635.0,724.0,649.0,632.0,705.0,595.0,724.0,575.0,625.0,357.0,363.0,332.0,450.0,450.0,20.0,20.0,20.0,5.0,5.0,5.0,20.0,5.0,20.0,20.0,128.0,128.0,137.0,137.0,139.0,1348,509,106,161,477.0,157.0,135.0,54.0,19.0,387.0,1227.0,145.0,360.0,269.0,198.0,724.0,483.0,768.0,2941.0,2610.0,60.0,162.0,46.0,28.0,21.0,75.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2440,355.0,352.0,380.0,387.0,467.0,324.0,319.0,350.0,365.0,435.0,330.0,350.0,340.0,350.0,330.0,157.0,161.0,114.0,115.0,116.0,82.0,66.0,109.0,91.0,87.0,1639.0,1681.0,1688.0,1689.0,1682.0,10141,3097,642,1039,2884.0,1131.0,818.0,377.0,229.0,3788.0,9223.0,1230.0,2754.0,2451.0,2179.0,5107.0,3459.0,4625.0,21816.0,18892.0,504.0,670.0,288.0,127.0,220.0,2946.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2441,422.0,725.0,564.0,616.0,441.0,380.0,725.0,610.0,570.0,370.0,325.0,345.0,270.0,360.0,328.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,209.0,212.0,218.0,229.0,230.0,2010,690,161,277,613.0,248.0,180.0,71.0,51.0,729.0,1889.0,204.0,541.0,430.0,376.0,1096.0,890.0,807.0,4349.0,3775.0,135.0,194.0,105.0,37.0,59.0,224.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2443,550.0,490.0,589.0,568.0,581.0,533.0,456.0,565.0,538.0,577.0,360.0,350.0,350.0,348.0,380.0,58.0,64.0,60.0,38.0,39.0,46.0,20.0,50.0,54.0,58.0,695.0,712.0,727.0,713.0,704.0,4865,1296,301,478,1722.0,371.0,224.0,112.0,43.0,1959.0,4426.0,281.0,723.0,584.0,506.0,1736.0,1550.0,3509.0,8892.0,7934.0,299.0,560.0,155.0,82.0,117.0,332.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2444,559.0,584.0,603.0,614.0,635.0,558.0,563.0,571.0,565.0,612.0,400.0,395.0,400.0,430.0,450.0,584.0,513.0,507.0,516.0,496.0,237.0,195.0,297.0,361.0,295.0,5348.0,5372.0,5449.0,5531.0,5520.0,20425,9172,2906,2308,7207.0,2265.0,1928.0,817.0,261.0,8681.0,21154.0,2315.0,5386.0,4525.0,4342.0,10743.0,6187.0,12811.0,46289.0,41442.0,1900.0,2561.0,1246.0,785.0,1256.0,1810.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2445,596.0,620.0,601.0,679.0,710.0,577.0,589.0,588.0,700.0,705.0,445.0,440.0,435.0,440.0,455.0,33.0,39.0,32.0,45.0,40.0,20.0,20.0,20.0,43.0,37.0,369.0,379.0,381.0,388.0,395.0,2941,1290,383,382,1082.0,316.0,316.0,150.0,50.0,820.0,2735.0,294.0,825.0,624.0,394.0,1646.0,979.0,1711.0,6464.0,6008.0,146.0,317.0,127.0,69.0,53.0,197.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2446,488.0,513.0,558.0,524.0,665.0,445.0,459.0,468.0,453.0,596.0,380.0,370.0,393.0,395.0,425.0,75.0,68.0,70.0,64.0,53.0,56.0,41.0,78.0,67.0,68.0,796.0,789.0,809.0,805.0,806.0,5892,2351,599,725,1880.0,676.0,642.0,320.0,113.0,1818.0,5441.0,740.0,1872.0,1478.0,1104.0,3267.0,1958.0,2915.0,13330.0,12125.0,283.0,488.0,234.0,87.0,120.0,757.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2447,451.0,468.0,543.0,559.0,536.0,395.0,439.0,565.0,530.0,480.0,350.0,390.0,355.0,400.0,400.0,34.0,20.0,48.0,31.0,20.0,20.0,20.0,39.0,36.0,35.0,424.0,420.0,430.0,440.0,435.0,3440,1225,219,401,1122.0,332.0,283.0,140.0,63.0,1185.0,3134.0,351.0,930.0,683.0,524.0,1667.0,1207.0,1831.0,7180.0,6457.0,153.0,273.0,108.0,48.0,60.0,423.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2448,461.0,446.0,445.0,516.0,606.0,447.0,410.0,410.0,485.0,570.0,330.0,340.0,328.0,355.0,350.0,67.0,72.0,90.0,65.0,62.0,36.0,20.0,59.0,49.0,43.0,983.0,995.0,1009.0,1000.0,978.0,4748,1321,350,413,1475.0,427.0,267.0,150.0,51.0,2143.0,4517.0,426.0,888.0,768.0,687.0,1784.0,1543.0,2895.0,9002.0,8070.0,268.0,558.0,207.0,73.0,112.0,708.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2449,412.0,378.0,319.0,733.0,760.5,410.0,330.0,315.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,5.0,5.0,92.0,91.0,93.0,95.0,98.0,1156,269,64,119,317.0,107.0,85.0,42.0,21.0,403.0,980.0,110.0,308.0,214.0,177.0,524.0,402.0,453.0,2188.0,1995.0,55.0,108.0,49.0,10.0,22.0,291.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2450,527.0,552.0,589.0,601.0,674.0,498.0,533.0,565.0,560.0,629.0,420.0,400.0,410.0,433.0,450.0,408.0,401.0,405.0,312.0,361.0,171.0,138.0,240.0,281.0,246.0,4359.0,4433.0,4514.0,4516.0,4500.0,18461,8645,2460,2343,5949.0,2315.0,1954.0,825.0,351.0,7505.0,18904.0,2432.0,5573.0,4963.0,4595.0,10837.0,6286.0,9225.0,43896.0,37776.0,2510.0,1979.0,1196.0,755.0,2216.0,2085.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2452,489.0,487.0,569.0,541.0,590.0,478.0,449.0,558.0,538.0,570.0,400.0,410.0,430.0,423.0,450.0,109.0,101.0,102.0,82.0,98.0,56.0,33.0,60.0,84.0,62.0,1322.0,1330.0,1353.0,1352.0,1365.0,6971,2984,626,745,2129.0,854.0,682.0,289.0,112.0,2594.0,6665.0,808.0,2021.0,1702.0,1476.0,3687.0,2119.0,3308.0,15119.0,13757.0,525.0,684.0,312.0,170.0,326.0,934.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2453,705.0,725.0,423.0,882.0,460.0,705.0,725.0,402.0,535.0,420.0,315.0,450.0,315.0,323.0,363.0,20.0,5.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,140.0,137.0,142.0,148.0,151.0,1365,436,89,212,433.0,136.0,100.0,49.0,17.0,559.0,1294.0,121.0,300.0,253.0,187.0,628.0,556.0,732.0,2771.0,2499.0,82.0,141.0,65.0,11.0,32.0,103.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2454,678.0,573.0,757.0,757.0,778.0,633.0,570.0,700.0,715.0,721.0,400.0,405.0,360.0,415.0,470.0,47.0,40.0,37.0,20.0,20.0,20.0,20.0,38.0,47.0,20.0,456.0,465.0,471.0,459.0,450.0,3362,1336,389,458,1029.0,424.0,376.0,146.0,54.0,1257.0,3294.0,412.0,1101.0,676.0,612.0,2027.0,1316.0,1444.0,7571.0,6763.0,320.0,389.0,317.0,147.0,155.0,238.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2455,568.0,725.0,540.0,546.0,731.0,600.0,725.0,500.0,553.0,633.0,390.0,370.0,360.0,375.0,410.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,247.0,250.0,254.0,267.0,265.0,1521,556,147,123,518.0,157.0,115.0,28.0,6.0,704.0,1527.0,108.0,284.0,254.0,201.0,685.0,533.0,945.0,3001.0,2695.0,86.0,145.0,61.0,20.0,13.0,119.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2456,576.0,543.0,607.0,682.0,731.0,549.0,536.0,573.0,660.0,699.0,435.0,450.0,420.0,475.0,490.0,103.0,141.0,121.0,86.0,107.0,53.0,38.0,64.0,83.0,73.0,1079.0,1108.0,1151.0,1131.0,1132.0,6441,2821,716,911,2110.0,837.0,690.0,292.0,102.0,2617.0,6646.0,868.0,1842.0,1466.0,1659.0,3524.0,2383.0,3008.0,14749.0,12623.0,1026.0,762.0,406.0,198.0,789.0,721.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
