0-4yo,10yBonds%,15-24yo,25-34yo,2yBonds%,35-54yo,5-14yo,55-64yo,65+yo,ATSI,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_HHOLD_NO,CPRF_na,INCP_HIGH,INCP_LOW,INCP_MID,INCP_NEG_NIL,Rate,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,YARRP <1975,citizen_AU,citizen_non_AU,constr_index,median_price,median_rent_newb,new_bonds_no,population_2016,sales_no,total_bonds_no,year,SalesProp,NewBondsProp,TotalBondsProp,IncNegNilProp,IncLowProp,IncMidProp,IncHighProp,postcode,CPRF2Prop,CPRF3Prop,CPRF4Prop,CPRF5Prop,CPRF6+Prop,CPRFnaProp,0-4yoProp,5-14yoProp,15-24yoProp,25-34yoProp,35-54yoProp,55-64yoProp,65+yoProp,citizen_AUProp,citizen_non_AUProp,ATSIProp,YARRP <1975Prop,YARRP 1976-1995Prop,YARRP 1996-2005Prop,YARRP 2006-2016Prop
359.0,1.8024444444444445,568.0,674.0,1.1707222222222222,1422.0,768.0,849.0,1766.0,234.0,966.0,281.0,299.0,138.0,36.0,2773.0,1051.0,373,2696,1348,323,1.0057965843544738,73.0,43.0,138.0,223.0,5768.0,218.0,115.15333333333332,466.0777777777778,338.8666666666667,50.46666666666667,6407.0,21.77777777777778,466.26666666666665,2018.8666666666666,0.34,0.79,7.28,5.04,42.08,21.04,5.82,2731,15.08,4.39,4.67,2.15,0.56,16.4,5.6,11.99,8.87,10.52,22.19,13.25,27.56,90.03,3.4,3.65,3.48,1.14,0.67,2.15
83.0,1.8024444444444445,137.0,118.0,1.170722222222222,366.0,169.0,324.0,571.0,41.0,289.0,61.0,54.0,23.0,12.0,850.0,404.0,88,849,309,92,1.0057965843544736,8.0,7.0,26.0,52.0,1593.0,27.0,115.15333333333334,658.4583333333334,341.3666666666667,12.0,1776.0,7.0,100.86666666666666,2018.8666666666666,0.39,0.68,5.68,5.18,47.8,17.4,4.95,2732,16.27,3.43,3.04,1.3,0.68,22.75,4.67,9.52,7.71,6.64,20.61,18.24,32.15,89.7,1.52,2.31,2.93,0.45,0.39,1.46
42.0,2.1957142857142857,35.0,58.0,1.539642857142857,121.0,67.0,107.0,135.0,18.0,85.0,30.0,16.0,7.0,5.0,270.0,126.0,15,245,103,23,1.237689393939394,0.0,0.0,19.0,7.0,468.0,17.0,114.5,714.5535714285714,450.0,5.0,541.0,5.0,20.0,2018.2857142857142,0.92,0.92,3.7,4.25,45.29,19.04,2.77,2733,15.71,5.55,2.96,1.29,0.92,23.29,7.76,12.38,6.47,10.72,22.37,19.78,24.95,86.51,3.14,3.33,1.29,0.0,0.0,3.51
23.0,0.89,61.0,19.0,0.1033333333333333,120.0,67.0,97.0,83.0,7.0,56.0,17.0,17.0,13.0,4.0,170.0,58.0,28,167,105,29,0.1562499999999997,4.0,0.0,5.0,0.0,396.0,8.0,116.9,762.5,450.0,5.0,456.0,5.0,5.0,2020.0,1.1,1.1,1.1,6.36,36.62,23.03,6.14,2734,12.28,3.73,3.73,2.85,0.88,12.72,5.04,14.69,13.38,4.17,26.32,21.27,18.2,86.84,1.75,1.54,0.0,0.88,0.0,1.1
26.0,2.3088888888888888,32.0,43.0,1.7338888888888888,93.0,33.0,53.0,102.0,3.0,63.0,11.0,13.0,13.0,0.0,171.0,76.0,17,161,58,26,1.417929292929293,6.0,0.0,17.0,22.0,306.0,28.0,114.36666666666667,707.375,450.0,5.0,375.0,5.0,20.0,2018.1666666666667,1.33,1.33,5.33,6.93,42.93,15.47,4.53,2736,16.8,2.93,3.47,3.47,0.0,20.27,6.93,8.8,8.53,11.47,24.8,14.13,27.2,81.6,7.47,0.8,5.87,1.6,0.0,4.53
55.0,1.8215151515151518,109.0,94.0,1.1291666666666667,205.0,160.0,136.0,83.0,40.0,87.0,35.0,25.0,34.0,17.0,342.0,148.0,29,251,167,55,0.949134919895678,10.0,10.0,27.0,22.0,684.0,37.0,115.2090909090909,725.8977272727273,450.0,5.0,839.0,5.0,23.181818181818183,2018.8181818181818,0.6,0.6,2.76,6.56,29.92,19.9,3.46,2737,10.37,4.17,2.98,4.05,2.03,17.64,6.56,19.07,12.99,11.2,24.43,16.21,9.89,81.53,4.41,4.77,2.62,1.19,1.19,3.22
123.0,1.8024444444444445,168.0,172.0,1.170722222222222,464.0,271.0,203.0,263.0,29.0,206.0,78.0,106.0,53.0,19.0,633.0,183.0,154,536,376,82,1.0057965843544736,19.0,13.0,9.0,32.0,1529.0,30.0,115.15333333333334,701.1583333333333,418.6666666666667,9.0,1661.0,6.0,67.53333333333333,2018.8666666666666,0.36,0.54,4.07,4.94,32.27,22.64,9.27,2738,12.4,4.7,6.38,3.19,1.14,11.02,7.41,16.32,10.11,10.36,27.93,12.22,15.83,92.05,1.81,1.75,1.93,1.14,0.78,0.54
100.0,2.0030303030303034,167.0,170.0,1.3209848484848483,363.0,197.0,192.0,223.0,97.0,158.0,71.0,70.0,34.0,8.0,646.0,308.0,94,508,275,89,1.098124818885577,19.0,9.0,21.0,49.0,1208.0,42.0,114.89090909090909,724.2386363636364,155.9090909090909,25.363636363636363,1397.0,5.0,103.0909090909091,2018.6363636363637,0.36,1.82,7.38,6.37,36.36,19.69,6.73,2739,11.31,5.08,5.01,2.43,0.57,22.05,7.16,14.1,11.95,12.17,25.98,13.74,15.96,86.47,3.01,6.94,3.51,1.36,0.64,1.5
2227.0,1.8024444444444445,4195.0,4206.0,1.1707222222222222,8506.0,4767.0,3064.0,2551.0,708.0,2666.0,1909.0,2141.0,949.0,387.0,10113.0,2063.0,3363,7826,7804,2162,1.0057965843544738,1758.0,1022.0,1068.0,1552.0,26506.0,1508.0,115.15333333333332,725.0,493.8,176.33333333333334,29503.0,62.577777777777776,1819.8,2018.8666666666666,0.21,0.6,6.17,7.33,26.53,26.45,11.4,2745,9.04,6.47,7.26,3.22,1.31,6.99,7.55,16.16,14.22,14.26,28.83,10.39,8.65,89.84,5.11,2.4,5.26,5.96,3.46,3.62
3644.0,1.8024444444444445,5666.0,7462.0,1.1707222222222222,10928.0,5720.0,4431.0,4580.0,1914.0,4627.0,2799.0,2415.0,1046.0,472.0,16318.0,4963.0,2728,13639,11214,3028,1.0057965843544738,2184.0,1686.0,3364.0,2252.0,36247.0,3657.0,115.15333333333332,594.9555555555555,405.93333333333334,535.4,42421.0,120.53333333333333,5218.466666666666,2018.8666666666666,0.28,1.26,12.3,7.14,32.15,26.44,6.43,2747,10.91,6.6,5.69,2.47,1.11,11.7,8.59,13.48,13.36,17.59,25.76,10.45,10.8,85.45,8.62,4.51,5.31,5.15,3.97,7.93
61.0,1.291111111111111,332.0,190.0,0.47555555555555556,525.0,225.0,224.0,317.0,25.0,190.0,112.0,111.0,63.0,38.0,628.0,124.0,195,640,463,166,0.5621926229508195,124.0,34.0,22.0,245.0,1725.0,55.0,116.83333333333333,752.4166666666666,450.0,5.0,1879.0,5.0,72.33333333333333,2020.0,0.27,0.27,3.85,8.83,34.06,24.64,10.38,2748,10.11,5.96,5.91,3.35,2.02,6.6,3.25,11.97,17.67,10.11,27.94,11.92,16.87,91.8,2.93,1.33,13.04,6.6,1.81,1.17
1407.0,1.8249612403100777,2526.0,2677.0,1.1821511627906975,4559.0,2464.0,1880.0,1412.0,823.0,1730.0,1098.0,1120.0,439.0,233.0,6144.0,1528.0,1433,4962,4476,1201,1.004456500888604,789.0,361.0,437.0,891.0,15128.0,808.0,115.1186046511628,657.8313953488372,451.27906976744185,83.34883720930233,16933.0,34.53488372093023,918.3023255813954,2018.8372093023256,0.2,0.49,5.42,7.09,29.3,26.43,8.46,2749,10.22,6.48,6.61,2.59,1.38,9.02,8.31,14.55,14.92,15.81,26.92,11.1,8.34,89.34,4.77,4.86,5.26,4.66,2.13,2.58
2970.0,1.8024444444444445,5449.0,6571.0,1.1707222222222222,11630.0,5615.0,5147.0,7421.0,1756.0,5428.0,2683.0,2435.0,948.0,383.0,18590.0,6713.0,3548,15425,11285,2942,1.0057965843544738,2087.0,1105.0,1933.0,3013.0,39060.0,2910.0,115.15333333333332,600.5944444444444,402.8666666666667,641.6,44806.0,121.24444444444444,5780.666666666667,2018.8666666666666,0.27,1.43,12.9,6.57,34.43,25.19,7.92,2750,12.11,5.99,5.43,2.12,0.85,14.98,6.63,12.53,12.16,14.67,25.96,11.49,16.56,87.18,6.49,3.92,6.72,4.66,2.47,4.31
309.0,1.8024444444444445,722.0,567.0,1.170722222222222,1398.0,764.0,633.0,522.0,177.0,451.0,304.0,333.0,171.0,64.0,1701.0,384.0,407,1508,1322,327,1.0057965843544736,141.0,39.0,36.0,292.0,4505.0,170.0,115.15333333333334,746.9333333333333,432.46666666666664,19.866666666666667,4924.0,17.0,182.13333333333333,2018.8666666666666,0.35,0.4,3.7,6.64,30.63,26.85,8.27,2752,9.16,6.17,6.76,3.47,1.3,7.8,6.28,15.52,14.66,11.52,28.39,12.86,10.6,91.49,3.45,3.59,5.93,2.86,0.79,0.73
916.0,1.8024444444444445,2474.0,2120.0,1.1707222222222222,4500.0,2260.0,2038.0,2830.0,653.0,1855.0,976.0,867.0,451.0,208.0,6604.0,2253.0,1302,6049,4067,1212,1.0057965843544738,503.0,295.0,430.0,1098.0,15154.0,812.0,115.15333333333332,671.0277777777778,423.3333333333333,124.73333333333333,17134.0,34.82222222222222,1417.4,2018.8666666666666,0.2,0.73,8.27,7.07,35.3,23.74,7.6,2753,10.83,5.7,5.06,2.63,1.21,13.15,5.35,13.19,14.44,12.37,26.26,11.89,16.52,88.44,4.74,3.81,6.41,2.94,1.72,2.51
351.0,1.8184848484848486,767.0,686.0,1.1786931818181818,1409.0,723.0,707.0,1059.0,240.0,694.0,358.0,304.0,135.0,56.0,2211.0,661.0,451,2095,1379,408,1.0057561485994446,148.0,72.0,104.0,358.0,5183.0,224.0,115.13863636363637,716.0681818181819,426.85227272727275,47.95454545454545,5695.0,13.181818181818182,480.47727272727275,2018.8636363636363,0.23,0.84,8.44,7.16,36.79,24.21,7.92,2754,12.19,6.29,5.34,2.37,0.98,11.61,6.16,12.7,13.47,12.05,24.74,12.41,18.6,91.01,3.93,4.21,6.29,2.6,1.26,1.83
2481.0,1.8024444444444445,4711.0,4697.0,1.1707222222222222,9466.0,4803.0,3926.0,3844.0,1436.0,3580.0,2133.0,2133.0,920.0,338.0,12877.0,3769.0,2788,10818,8726,2153,1.0057965843544738,1016.0,467.0,561.0,1608.0,30557.0,1304.0,115.15333333333332,690.2666666666667,430.6666666666667,204.26666666666668,33934.0,73.24444444444444,2237.0,2018.8666666666666,0.22,0.6,6.59,6.34,31.88,25.71,8.22,2756,10.55,6.29,6.29,2.71,1.0,11.11,7.31,14.15,13.88,13.84,27.9,11.57,11.33,90.05,3.84,4.23,4.74,2.99,1.38,1.65
36.0,1.980740740740741,116.0,69.0,1.3349074074074074,223.0,134.0,115.0,166.0,21.0,109.0,45.0,49.0,18.0,16.0,313.0,70.0,81,298,218,62,1.1211649020947176,24.0,18.0,4.0,69.0,781.0,28.0,114.66666666666667,717.2916666666666,450.0,5.0,851.0,5.0,41.22222222222222,2018.4444444444443,0.59,0.59,4.84,7.29,35.02,25.62,9.52,2757,12.81,5.29,5.76,2.12,1.88,8.23,4.23,15.75,13.63,8.11,26.2,13.51,19.51,91.77,3.29,2.47,8.11,2.82,2.12,0.47
452.0,1.8024444444444445,1127.0,724.0,1.170722222222222,2587.0,1217.0,1277.0,1322.0,200.0,1022.0,450.0,535.0,268.0,92.0,3192.0,829.0,974,2568,2156,631,1.0057965843544736,277.0,127.0,78.0,516.0,7754.0,274.0,115.15333333333334,1048.2333333333333,468.4,20.0,8718.0,23.466666666666665,196.26666666666668,2018.8666666666666,0.27,0.23,2.25,7.24,29.46,24.73,11.17,2758,11.72,5.16,6.14,3.07,1.06,9.51,5.18,13.96,12.93,8.3,29.67,14.65,15.16,88.94,3.14,2.29,5.92,3.18,1.46,0.89
1765.0,1.8044961240310078,4015.0,3847.0,1.1726937984496124,7136.0,3624.0,3725.0,2212.0,734.0,2561.0,1794.0,1890.0,748.0,323.0,9255.0,1932.0,1796,8053,7522,2244,1.0118801464174725,2461.0,1294.0,1207.0,1498.0,23135.0,1843.0,115.14186046511628,700.0348837209302,446.95348837209303,123.86046511627907,26331.0,42.7906976744186,1408.4883720930231,2018.860465116279,0.16,0.47,5.35,8.52,30.58,28.57,6.82,2759,9.73,6.81,7.18,2.84,1.23,7.34,6.7,13.76,15.25,14.61,27.1,14.15,8.4,87.86,7.0,2.79,5.69,9.35,4.91,4.58
2969.0,1.8024444444444445,4566.0,5857.0,1.1707222222222222,8524.0,4572.0,3319.0,4022.0,1507.0,3497.0,2125.0,1739.0,822.0,455.0,13197.0,4559.0,1356,11381,8156,2686,1.0057965843544738,2306.0,2132.0,3825.0,1898.0,27179.0,4049.0,115.15333333333332,567.9111111111112,387.2,433.6,33832.0,88.75555555555556,4718.666666666667,2018.8666666666666,0.26,1.28,13.95,7.94,33.64,24.11,4.01,2760,10.34,6.28,5.14,2.43,1.34,13.48,8.78,13.51,13.5,17.31,25.2,9.81,11.89,80.34,11.97,4.45,5.61,6.82,6.3,11.31
2350.0,1.7922222222222224,4948.0,4514.0,1.1456944444444443,8956.0,4984.0,3077.0,2141.0,744.0,2129.0,2015.0,2295.0,1119.0,489.0,10102.0,2060.0,1679,9004,8171,3343,0.98222072710418,4816.0,3505.0,3583.0,932.0,26136.0,3243.0,115.14761904761905,663.952380952381,436.98809523809524,192.33333333333334,30954.0,52.357142857142854,2207.285714285714,2018.8809523809523,0.17,0.62,7.13,10.8,29.09,26.4,5.42,2761,6.88,6.51,7.41,3.62,1.58,6.66,7.59,16.1,15.99,14.58,28.93,9.94,6.92,84.43,10.48,2.4,3.01,15.56,11.32,11.58
481.0,1.7146341463414634,618.0,933.0,1.0969512195121949,1403.0,740.0,423.0,386.0,100.0,455.0,352.0,358.0,135.0,62.0,1786.0,430.0,492,1313,1304,413,0.9575816169744223,291.0,299.0,655.0,226.0,4144.0,568.0,115.37317073170732,767.5975609756098,553.8780487804878,190.78048780487805,4979.0,54.19512195121951,1291.9756097560976,2019.0,1.09,3.83,25.95,8.29,26.37,26.19,9.88,2762,9.14,7.07,7.19,2.71,1.25,8.64,9.66,14.86,12.41,18.74,28.18,8.5,7.75,83.23,11.41,2.01,4.54,5.84,6.01,13.16
2533.0,1.8024444444444445,4145.0,4811.0,1.1707222222222222,9108.0,4613.0,3118.0,2538.0,517.0,2624.0,2152.0,2530.0,890.0,319.0,10720.0,2197.0,2882,8515,8276,2907,1.0057965843544738,3330.0,3048.0,4067.0,1216.0,25958.0,3709.0,115.15333333333332,719.6,464.03333333333336,235.06666666666666,30875.0,62.4,2382.4,2018.8666666666666,0.2,0.76,7.72,9.42,27.58,26.8,9.33,2763,8.5,6.97,8.19,2.88,1.03,7.12,8.2,14.94,13.43,15.58,29.5,10.1,8.22,84.07,12.01,1.67,3.94,10.79,9.87,13.17
989.0,1.76475,2210.0,2335.0,1.1304791666666667,4492.0,2001.0,1835.0,2268.0,725.0,1565.0,970.0,819.0,408.0,215.0,5695.0,1708.0,1166,5013,3646,1159,0.9770129606774715,599.0,393.0,571.0,990.0,13141.0,859.0,115.1825,778.57375,534.75,226.8,16112.0,77.225,1814.65,2018.9,0.48,1.41,11.26,7.19,31.11,22.63,7.24,2765,9.71,6.02,5.08,2.53,1.33,10.6,6.14,12.42,13.72,14.49,27.88,11.39,14.08,81.56,5.33,4.5,6.14,3.72,2.44,3.54
1073.0,1.8024444444444445,2269.0,2279.0,1.1707222222222222,4089.0,2092.0,1740.0,2005.0,261.0,1247.0,937.0,999.0,492.0,259.0,5151.0,1221.0,710,5232,3917,1677,1.0057965843544738,2118.0,1877.0,2445.0,836.0,12462.0,2237.0,115.15333333333332,649.9,431.0,98.2,15536.0,21.533333333333335,1210.8,2018.8666666666666,0.14,0.63,7.79,10.79,33.68,25.21,4.57,2766,8.03,6.03,6.43,3.17,1.67,7.86,6.91,13.47,14.6,14.67,26.32,11.2,12.91,80.21,14.4,1.68,5.38,13.63,12.08,15.74
1558.0,1.8024444444444445,3299.0,3470.0,1.1707222222222222,6141.0,3128.0,2700.0,2220.0,783.0,1935.0,1631.0,1540.0,650.0,318.0,7981.0,1908.0,1351,7297,5611,2460,1.0057965843544738,3611.0,2751.0,3455.0,920.0,18534.0,2960.0,115.15333333333332,682.0555555555555,424.96666666666664,117.26666666666667,22526.0,26.866666666666667,1339.2666666666667,2018.8666666666666,0.12,0.52,5.95,10.92,32.39,24.91,6.0,2767,8.59,7.24,6.84,2.89,1.41,8.47,6.92,13.89,14.65,15.4,27.26,11.99,9.86,82.28,13.14,3.48,4.08,16.03,12.21,15.34
2026.0,1.7324561403508774,4043.0,3764.0,1.095328947368421,9492.0,4641.0,2623.0,2150.0,344.0,1928.0,1794.0,2536.0,922.0,321.0,9084.0,1587.0,3737,6857,6563,3111,0.9494873270289174,3645.0,4093.0,3846.0,878.0,23617.0,3258.0,115.25,919.1973684210526,586.078947368421,135.44736842105263,28760.0,55.473684210526315,1507.6315789473683,2018.9473684210527,0.19,0.47,5.24,10.82,23.84,22.82,12.99,2768,6.7,6.24,8.82,3.21,1.12,5.52,7.04,16.14,14.06,13.09,33.0,9.12,7.48,82.12,11.33,1.2,3.05,12.67,14.23,13.37
1368.0,1.8014141414141416,1083.0,2071.0,1.1814898989898988,3837.0,2076.0,741.0,561.0,66.0,802.0,824.0,1137.0,352.0,107.0,3828.0,601.0,1875,2159,2783,1091,1.0336909441534068,1064.0,1759.0,2206.0,272.0,9610.0,1597.0,115.0969696969697,1001.9545454545455,630.4848484848485,101.03030303030303,11732.0,44.03030303030303,856.4242424242424,2018.8181818181818,0.38,0.86,7.3,9.3,18.4,23.72,15.98,2769,6.84,7.02,9.69,3.0,0.91,5.12,11.66,17.7,9.23,17.65,32.71,6.32,4.78,81.91,13.61,0.56,2.32,9.07,14.99,18.8
5190.0,1.8024444444444445,9399.0,8688.0,1.1707222222222222,15061.0,10025.0,6018.0,6916.0,4180.0,5319.0,3774.0,3063.0,1755.0,1343.0,22187.0,6942.0,1541,23014,11000,5726,1.0057965843544738,5504.0,4820.0,7313.0,2853.0,47911.0,8490.0,115.15333333333332,496.06666666666666,347.3333333333333,488.26666666666665,61302.0,90.06666666666666,5660.733333333334,2018.8666666666666,0.15,0.8,9.23,9.34,37.54,17.94,2.51,2770,8.68,6.16,5.0,2.86,2.19,11.32,8.47,16.35,15.33,14.17,24.57,9.82,11.28,78.16,13.85,6.82,4.65,8.98,7.86,11.93
300.0,1.8582291666666668,750.0,472.0,1.2183072916666666,1719.0,862.0,867.0,1033.0,85.0,704.0,310.0,395.0,185.0,52.0,2237.0,593.0,972,1809,1387,382,1.036684297832319,254.0,112.0,117.0,353.0,5507.0,204.0,115.025,876.32109375,516.515625,20.0,6009.0,15.3125,252.84375,2018.78125,0.25,0.33,4.21,6.36,30.1,23.08,16.18,2773,11.72,5.16,6.57,3.08,0.87,9.87,4.99,14.35,12.48,7.85,28.61,14.43,17.19,91.65,3.39,1.41,5.87,4.23,1.86,1.95
835.0,1.688095238095238,1528.0,1394.0,1.0763333333333334,3510.0,1836.0,1783.0,2058.0,280.0,1601.0,835.0,844.0,339.0,119.0,4900.0,1167.0,1682,4089,3193,805,0.9423005264885388,521.0,224.0,254.0,808.0,11972.0,475.0,115.3,716.6857142857143,467.74285714285713,49.77142857142857,12931.0,34.114285714285714,562.7142857142857,2018.9714285714285,0.26,0.38,4.35,6.23,31.62,24.69,13.01,2774,12.38,6.46,6.53,2.62,0.92,9.02,6.46,14.2,11.82,10.78,27.14,13.79,15.92,92.58,3.67,2.17,6.25,4.03,1.73,1.96
44.0,1.8024444444444445,123.0,97.0,1.170722222222222,456.0,135.0,267.0,372.0,47.0,199.0,61.0,47.0,20.0,4.0,762.0,425.0,87,584,277,76,1.0057965843544736,63.0,31.0,18.0,98.0,1145.0,74.0,115.15333333333334,678.6916666666667,445.5,6.0,1492.0,9.0,63.53333333333333,2018.8666666666666,0.6,0.4,4.26,5.09,39.14,18.57,5.83,2775,13.34,4.09,3.15,1.34,0.27,28.49,2.95,9.05,8.24,6.5,30.56,17.9,24.93,76.74,4.96,3.15,6.57,4.22,2.08,1.21
259.0,1.787956989247312,486.0,422.0,1.1358602150537633,1098.0,573.0,588.0,596.0,77.0,519.0,254.0,247.0,112.0,35.0,1555.0,395.0,457,1276,1044,255,0.9765773396978777,166.0,65.0,58.0,267.0,3744.0,146.0,115.23870967741935,682.516129032258,453.38709677419354,18.06451612903226,4026.0,16.612903225806452,171.8709677419355,2018.9354838709678,0.41,0.45,4.27,6.33,31.69,25.93,11.35,2776,12.89,6.31,6.14,2.78,0.87,9.81,6.43,14.23,12.07,10.48,27.27,14.61,14.8,93.0,3.63,1.91,6.63,4.12,1.61,1.44
960.0,1.8426829268292682,2072.0,1569.0,1.2136178861788618,4704.0,2405.0,2488.0,3411.0,389.0,2218.0,1021.0,1031.0,475.0,161.0,6833.0,1931.0,2101,5940,4120,1123,1.039041220632959,736.0,282.0,273.0,1316.0,16250.0,669.0,115.14146341463415,685.390243902439,456.8048780487805,69.97560975609755,17606.0,40.26829268292683,813.9756097560976,2018.8536585365853,0.23,0.4,4.62,6.38,33.74,23.4,11.93,2777,12.6,5.8,5.86,2.7,0.91,10.97,5.45,13.66,11.77,8.91,26.72,14.13,19.37,92.3,3.8,2.21,7.47,4.18,1.6,1.55
117.0,1.8024444444444445,297.0,193.0,1.170722222222222,720.0,314.0,432.0,371.0,51.0,336.0,147.0,139.0,61.0,16.0,977.0,283.0,270,842,572,194,1.0057965843544736,114.0,39.0,42.0,244.0,2198.0,117.0,115.15333333333334,711.0666666666667,446.3333333333333,6.0,2432.0,9.0,78.8,2018.8666666666666,0.37,0.25,3.24,7.98,34.62,23.52,11.1,2778,13.82,6.04,5.72,2.51,0.66,11.64,4.81,12.91,12.21,7.94,29.61,17.76,15.25,90.38,4.81,2.1,10.03,4.69,1.6,1.73
352.0,1.7796774193548388,569.0,494.0,1.1594086021505374,1398.0,747.0,666.0,762.0,197.0,566.0,305.0,296.0,138.0,53.0,1983.0,626.0,426,1730,1136,345,1.0058539770390313,213.0,76.0,88.0,366.0,4572.0,204.0,115.1741935483871,614.2903225806451,419.03225806451616,20.0,4976.0,18.29032258064516,242.16129032258064,2018.8709677419354,0.37,0.4,4.87,6.93,34.77,22.83,8.56,2779,11.37,6.13,5.95,2.77,1.07,12.58,7.07,15.01,11.43,9.93,28.09,13.38,15.31,91.88,4.1,3.96,7.36,4.28,1.53,1.77
588.0,1.8024444444444445,1369.0,1173.0,1.1707222222222222,3423.0,1300.0,2295.0,3072.0,378.0,1800.0,651.0,462.0,173.0,70.0,6242.0,3088.0,930,5724,2664,904,1.0057965843544738,716.0,317.0,571.0,1134.0,11221.0,1028.0,115.15333333333332,661.0888888888888,407.2,129.6,13222.0,44.51111111111111,1475.6666666666667,2018.8666666666666,0.34,0.98,11.16,6.84,43.29,20.15,7.03,2780,13.61,4.92,3.49,1.31,0.53,23.36,4.45,9.83,10.35,8.87,25.89,17.36,23.23,84.87,7.77,2.86,8.58,5.42,2.4,4.32
294.0,1.8467592592592592,506.0,460.0,1.2247916666666665,1456.0,699.0,998.0,1654.0,118.0,897.0,323.0,275.0,109.0,44.0,2650.0,1007.0,612,2330,1246,377,1.0537605427280545,332.0,141.0,111.0,550.0,5416.0,311.0,114.97500000000001,683.8472222222222,452.6388888888889,29.38888888888889,6077.0,26.27777777777778,408.94444444444446,2018.75,0.43,0.48,6.73,6.2,38.34,20.5,10.07,2782,14.76,5.32,4.53,1.79,0.72,16.57,4.84,11.5,8.33,7.57,23.96,16.42,27.22,89.12,5.12,1.94,9.05,5.46,2.32,1.83
157.0,1.8024444444444445,282.0,247.0,1.170722222222222,717.0,328.0,460.0,437.0,105.0,315.0,157.0,134.0,50.0,26.0,1119.0,443.0,207,995,602,169,1.0057965843544736,143.0,50.0,33.0,195.0,2329.0,132.0,115.15333333333334,654.8333333333334,422.7,17.0,2612.0,12.0,181.2,2018.8666666666666,0.46,0.65,6.94,6.47,38.09,23.05,7.92,2783,12.06,6.01,5.13,1.91,1.0,16.96,6.01,12.56,10.8,9.46,27.45,17.61,16.73,89.17,5.05,4.02,7.47,5.47,1.91,1.26
81.0,1.7056410256410257,127.0,108.0,1.0603205128205127,382.0,148.0,176.0,195.0,20.0,162.0,78.0,58.0,22.0,14.0,517.0,183.0,98,457,278,93,0.9297652896397773,78.0,17.0,17.0,78.0,1118.0,40.0,115.21538461538461,708.7019230769231,450.0,5.0,1232.0,6.153846153846154,66.46153846153847,2018.923076923077,0.5,0.41,5.39,7.55,37.09,22.56,7.95,2784,13.15,6.33,4.71,1.79,1.14,14.85,6.57,12.01,10.31,8.77,31.01,14.29,15.83,90.75,3.25,1.62,6.33,6.33,1.38,1.38
228.0,1.8024444444444445,309.0,347.0,1.170722222222222,1192.0,482.0,815.0,1172.0,91.0,748.0,224.0,179.0,56.0,20.0,2215.0,995.0,355,1965,925,254,1.0057965843544736,253.0,107.0,96.0,418.0,3959.0,248.0,115.15333333333334,601.98,404.3666666666667,30.733333333333334,4545.0,24.266666666666666,418.3333333333333,2018.8666666666666,0.53,0.68,9.2,5.59,43.23,20.35,7.81,2785,16.46,4.93,3.94,1.23,0.44,21.89,5.02,10.61,6.8,7.63,26.23,17.93,25.79,87.11,5.46,2.0,9.2,5.57,2.35,2.11
65.0,1.7796774193548388,118.0,129.0,1.1594086021505374,353.0,136.0,199.0,285.0,26.0,169.0,64.0,41.0,15.0,10.0,603.0,301.0,89,539,248,66,1.0058539770390313,70.0,23.0,26.0,99.0,1042.0,68.0,115.1741935483871,660.8709677419355,450.0,5.0,1290.0,9.838709677419354,86.16129032258064,2018.8709677419354,0.76,0.39,6.68,5.12,41.78,19.22,6.9,2786,13.1,4.96,3.18,1.16,0.78,23.33,5.04,10.54,9.15,10.0,27.36,15.43,22.09,80.78,5.27,2.02,7.67,5.43,1.78,2.02
258.0,1.804375,561.0,431.0,1.1625520833333332,1051.0,500.0,624.0,1024.0,152.0,636.0,186.0,177.0,94.0,30.0,1900.0,776.0,227,1644,961,251,0.9946921103323191,79.0,48.0,67.0,206.0,3689.0,156.0,115.1375,427.234375,305.625,33.3125,4450.0,18.9375,326.90625,2018.875,0.43,0.75,7.35,5.64,36.94,21.6,5.1,2787,14.29,4.18,3.98,2.11,0.67,17.44,5.8,11.24,12.61,9.69,23.62,14.02,23.01,82.9,3.51,3.42,4.63,1.78,1.08,1.51
884.0,1.8705714285714286,1767.0,1757.0,1.2262619047619046,3867.0,1703.0,2230.0,3544.0,888.0,2078.0,801.0,649.0,250.0,100.0,6874.0,2992.0,1045,6545,2743,930,1.0380042151609774,349.0,142.0,233.0,652.0,13423.0,509.0,115.02,398.62857142857143,302.42857142857144,111.25714285714285,15763.0,53.97142857142857,1255.5142857142857,2018.7428571428572,0.34,0.71,7.96,5.9,41.52,17.4,6.63,2790,13.18,5.08,4.12,1.59,0.63,18.98,5.61,10.8,11.21,11.15,24.53,14.15,22.48,85.16,3.23,5.63,4.14,2.21,0.9,1.48
11.0,1.1755555555555555,20.0,23.0,0.6511111111111111,75.0,34.0,66.0,120.0,8.0,58.0,16.0,10.0,8.0,3.0,140.0,50.0,19,162,70,20,0.7418222525804491,0.0,3.0,4.0,16.0,318.0,9.0,116.23333333333333,728.5,450.0,5.0,344.0,5.0,15.0,2019.6666666666667,1.45,1.45,4.36,5.81,47.09,20.35,5.52,2791,16.86,4.65,2.91,2.33,0.87,14.53,3.2,9.88,5.81,6.69,21.8,19.19,34.88,92.44,2.62,2.33,4.65,0.0,0.87,1.16
